serial_num,Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
6134,720152058,36,M,2,High School,Married,FL,91750,no,no,no,cellular,White-collar,87943,4
6135,720153258,53,F,1,Graduate,Married,TX,91750,no,yes,no,unknown,Govt,34719,3
6136,720154533,42,M,4,High School,Unknown,FL,91750,no,no,no,cellular,Blue-collar,91838,3
6137,720155583,46,M,4,Uneducated,Single,NJ,91750,yes,no,no,cellular,White-collar,95220,4
6138,720158208,48,F,2,Graduate,Married,NY,91750,yes,yes,no,cellular,Blue-collar,20865,4
6139,720163458,39,F,2,High School,Single,CA,91615,no,yes,no,unknown,Businessman,172440,4
6140,720164358,47,M,5,Graduate,Single,TX,91750,no,no,no,cellular,Blue-collar,76701,5
6141,720165258,47,M,4,Uneducated,Single,CA,91750,no,no,no,cellular,Selfemployeed,98451,3
6142,720167508,54,M,3,High School,Single,FL,91750,no,yes,no,unknown,Businessman,105974,3
6143,720168558,46,M,2,Graduate,Married,NJ,91750,no,yes,no,cellular,White-collar,82743,4
6144,720169383,41,F,1,Uneducated,Married,CA,91750,yes,no,no,cellular,Businessman,40801,5
6145,720171033,41,F,2,Graduate,Unknown,FL,91750,no,no,no,cellular,Retirees,47641,3
6146,720174033,40,M,2,Graduate,Married,TX,91750,no,yes,no,cellular,White-collar,120806,4
6147,720175008,34,M,0,High School,Married,NJ,91750,yes,no,no,cellular,Businessman,48885,3
6148,720178158,49,M,3,Uneducated,Married,NV,91750,no,no,no,cellular,White-collar,100042,5
6149,720179883,30,F,1,Graduate,Married,FL,91750,no,yes,no,cellular,Selfemployeed,8250,5
6150,720180633,40,F,4,Unknown,Married,TX,91750,yes,no,no,cellular,Businessman,51104,3
6151,720181758,44,F,5,High School,Single,TX,91750,no,yes,no,cellular,Selfemployeed,2565,5
6152,720182658,56,M,3,Graduate,Married,TX,91750,no,yes,no,cellular,Retirees,64277,5
6153,720185058,57,F,2,Uneducated,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,5525,3
6154,720186258,59,M,1,Graduate,Married,CA,91750,no,no,yes,cellular,Govt,51407,5
6155,720188508,43,M,5,Graduate,Unknown,CA,91750,yes,no,no,cellular,Selfemployeed,49479,5
6156,720190083,38,F,0,High School,Single,NY,91750,yes,no,no,cellular,Govt,28745,5
6157,720190908,49,M,2,Uneducated,Married,NY,91750,no,yes,no,cellular,White-collar,74653,5
6158,720191883,60,F,2,High School,Married,NJ,91750,yes,no,no,unknown,Blue-collar,10524,4
6159,720193533,46,F,4,Post-Graduate,Married,NY,91750,no,yes,no,cellular,White-collar,36662,4
6160,720196158,40,F,2,Graduate,Unknown,NY,91750,yes,yes,no,unknown,Govt,36592,3
6161,720197058,40,F,2,High School,Single,CA,91750,no,no,no,unknown,Govt,28672,5
6162,720198183,37,M,3,Uneducated,Unknown,TX,91750,yes,no,no,cellular,Govt,110128,3
6163,720201033,34,F,1,High School,Single,CA,91750,no,no,no,cellular,Selfemployeed,1250,4
6164,720202008,52,F,1,High School,Married,TX,91750,no,yes,yes,cellular,Govt,59555,4
6165,720204558,48,M,3,Post-Graduate,Married,NV,91750,no,yes,no,cellular,Businessman,70158,4
6166,720205608,52,M,2,High School,Single,IA,91750,yes,no,no,cellular,Retirees,64902,4
6167,720206658,35,F,4,Graduate,Single,CA,91750,yes,yes,no,cellular,Blue-collar,16293,4
6168,720210483,44,M,2,Uneducated,Married,CA,91750,no,yes,no,cellular,Govt,91441,5
6169,720211533,30,M,0,Unknown,Single,NY,91750,yes,yes,yes,unknown,White-collar,75048,5
6170,720212508,55,F,2,Graduate,Married,FL,91750,no,yes,no,cellular,Retirees,36382,5
6171,720214833,36,F,1,High School,Single,NJ,91750,no,no,no,cellular,Blue-collar,10475,5
6172,720216108,53,F,1,Graduate,Single,FL,91750,yes,no,no,cellular,Businessman,30575,3
6173,720218658,38,M,3,Post-Graduate,Married,CA,91750,yes,yes,no,telephone,Blue-collar,65595,5
6174,720219633,50,F,0,Uneducated,Single,TX,91750,yes,yes,no,cellular,White-collar,50493,4
6175,720228708,45,F,3,Unknown,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,11508,4
6176,720231108,44,F,2,Graduate,Unknown,NV,91750,no,yes,no,cellular,Govt,34325,4
6177,720234708,42,F,4,High School,Single,FL,91750,yes,yes,no,cellular,Businessman,27340,4
6178,720235608,38,M,1,Graduate,Married,CA,91750,no,yes,no,cellular,Govt,64120,5
6179,720236433,38,M,1,Unknown,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,59642,4
6180,720237408,53,F,2,High School,Single,TX,91750,no,yes,yes,unknown,Businessman,193515,5
6181,720241758,51,F,2,Unknown,Single,NY,91750,no,no,no,cellular,Blue-collar,13406,5
6182,720242733,37,F,2,Graduate,Single,TX,91750,no,no,no,telephone,Selfemployeed,40969,5
6183,720243933,48,F,2,Unknown,Single,CA,91750,no,no,no,cellular,White-collar,32474,4
6184,720244983,37,M,2,Uneducated,Single,FL,91750,no,yes,no,telephone,Selfemployeed,14975,4
6185,720247158,51,M,4,High School,Single,TX,91750,yes,no,no,cellular,Govt,42224,5
6186,720248208,45,F,4,Graduate,Married,PA,91750,no,yes,no,cellular,Selfemployeed,14975,4
6187,720249183,38,M,0,Uneducated,Married,NJ,91750,yes,yes,no,cellular,Blue-collar,65653,5
6188,720250158,39,F,4,Unknown,Married,TX,91750,no,yes,no,cellular,Selfemployeed,14975,3
6189,720251358,29,F,1,Uneducated,Single,CA,91750,no,no,no,unknown,Selfemployeed,25512,3
6190,720252858,45,F,4,Unknown,Married,TX,91750,no,yes,yes,cellular,Selfemployeed,36975,3
6191,720253908,44,F,4,Doctorate,Married,NY,91750,yes,yes,no,unknown,Selfemployeed,14975,5
6192,720254883,47,F,1,Uneducated,Married,NY,91750,yes,yes,yes,cellular,Retirees,28533,4
6193,720256158,39,F,2,High School,Married,NJ,91750,yes,yes,no,cellular,Retirees,56287,4
6194,720258183,57,M,1,Graduate,Single,NJ,91750,no,no,no,cellular,White-collar,99250,4
6195,720259308,64,F,0,High School,Married,NY,91750,yes,no,no,cellular,Govt,45433,3
6196,720260433,57,M,1,Graduate,Married,NJ,91750,yes,no,no,unknown,Businessman,100206,4
6197,720264783,53,F,2,Unknown,Single,CA,91750,no,yes,no,unknown,Blue-collar,13984,5
6198,720267033,49,F,2,Uneducated,Married,FL,91750,yes,no,no,cellular,Businessman,26321,4
6199,720269283,53,F,1,Graduate,Married,NY,91750,yes,no,no,cellular,Blue-collar,58849,4
6200,720270633,59,M,0,Graduate,Married,NJ,91750,yes,no,no,unknown,Retirees,31726,4
6201,720272958,39,F,2,Graduate,Married,NJ,91750,no,yes,no,cellular,Selfemployeed,5525,5
6202,720274158,56,F,2,High School,Single,FL,91750,no,yes,yes,cellular,Selfemployeed,44228,4
6203,720275358,36,F,2,High School,Single,NJ,91750,no,no,no,unknown,White-collar,28308,3
6204,720281508,57,M,2,Post-Graduate,Married,CA,91750,no,no,yes,cellular,Selfemployeed,71618,5
6205,720282558,47,F,3,Graduate,Unknown,NY,91750,yes,yes,no,unknown,Blue-collar,33207,4
6206,720283758,60,F,1,Graduate,Married,TX,91750,yes,no,no,cellular,Blue-collar,15687,3
6207,720286908,49,M,3,Graduate,Single,TX,91750,no,yes,no,cellular,White-collar,40303,5
6208,720289533,38,M,3,Graduate,Single,NY,91750,yes,no,no,cellular,Blue-collar,67650,4
6209,720292983,44,M,4,Unknown,Unknown,CA,91750,no,yes,no,cellular,Govt,86177,4
6210,720294258,39,M,4,Post-Graduate,Single,CA,91750,yes,no,no,cellular,Govt,72094,4
6211,720296808,51,F,1,Doctorate,Single,NY,91750,yes,yes,no,unknown,Selfemployeed,29581,4
6212,720299283,43,F,5,Unknown,Single,CA,91750,no,no,no,cellular,Retirees,59696,4
6213,720301458,27,F,0,Graduate,Married,FL,91750,yes,yes,no,cellular,Blue-collar,34145,4
6214,720302883,43,M,3,High School,Single,NY,91750,yes,no,no,cellular,White-collar,69649,4
6215,720303933,49,M,3,High School,Single,FL,91750,no,yes,yes,telephone,Businessman,66871,4
6216,720306408,40,M,2,Uneducated,Married,TX,91750,no,yes,no,cellular,Businessman,119833,5
6217,720307683,47,M,3,High School,Single,CA,91750,no,yes,no,cellular,Govt,64729,3
6218,720310458,51,F,2,Doctorate,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,14975,4
6219,720313083,33,F,1,Graduate,Single,CA,91750,no,no,no,unknown,Selfemployeed,31066,5
6220,720314583,49,F,2,Graduate,Unknown,CA,91750,yes,no,no,unknown,Selfemployeed,11078,3
6221,720315933,46,M,2,Unknown,Single,CA,91750,yes,no,no,cellular,Businessman,94339,5
6222,720317658,37,M,3,Unknown,Single,TX,91750,yes,yes,no,unknown,Govt,108936,3
6223,720322008,34,M,2,High School,Married,NJ,91750,no,no,no,cellular,Businessman,68392,4
6224,720323208,43,M,3,Unknown,Single,TX,91750,no,no,no,cellular,White-collar,88342,4
6225,720326733,45,F,4,Graduate,Married,TX,91750,yes,yes,no,cellular,Businessman,41674,5
6226,720328008,35,M,0,Unknown,Single,CA,91750,yes,no,no,cellular,Selfemployeed,66572,4
6227,720328983,44,M,4,Graduate,Single,CA,91750,no,yes,no,cellular,White-collar,105677,5
6228,720330558,49,F,4,Graduate,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,20674,5
6229,720333783,41,F,1,Graduate,Single,CA,91750,yes,yes,no,cellular,Govt,42860,5
6230,720334833,49,M,1,High School,Unknown,CA,91750,yes,no,no,telephone,Businessman,75363,4
6231,720336708,46,F,5,High School,Married,CA,91750,no,yes,no,cellular,Selfemployeed,14975,3
6232,720338658,39,F,2,Uneducated,Married,NY,91750,yes,no,no,cellular,Govt,34138,5
6233,720339558,55,F,2,Unknown,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,44386,3
6234,720340383,53,M,1,High School,Unknown,NY,91750,no,no,yes,cellular,Blue-collar,48186,4
6235,720344658,51,F,0,High School,Married,IA,91750,yes,no,no,unknown,Selfemployeed,14975,5
6236,720348933,40,F,1,Graduate,Married,NY,91750,no,no,no,unknown,Selfemployeed,34484,3
6237,720349983,50,M,4,Graduate,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,70053,4
6238,720352533,65,M,2,Graduate,Married,CA,91750,no,no,no,unknown,Selfemployeed,14975,3
6239,720353808,53,M,3,Graduate,Unknown,CA,91750,yes,yes,no,cellular,White-collar,118167,3
6240,720356133,38,F,2,Uneducated,Single,NY,91750,no,yes,no,cellular,Businessman,186219,5
6241,720357483,44,M,3,High School,Single,FL,91750,no,no,no,cellular,Selfemployeed,50623,5
6242,720362058,59,F,2,Uneducated,Married,CA,91750,yes,yes,no,cellular,Businessman,18834,5
6243,720363258,47,F,3,Post-Graduate,Single,TX,91750,no,yes,no,cellular,Retirees,47446,4
6244,720364158,37,M,3,Graduate,Unknown,NJ,91750,no,yes,yes,cellular,Retirees,57524,5
6245,720370533,27,F,1,Graduate,Single,FL,91750,no,no,no,cellular,Selfemployeed,2565,3
6246,720371733,50,F,1,Uneducated,Single,CA,91750,no,yes,no,cellular,Govt,13246,5
6247,720372483,46,M,3,Unknown,Single,CA,90275,yes,no,no,telephone,Businessman,177447,4
6248,720374808,43,M,3,Graduate,Unknown,FL,91750,no,yes,no,cellular,Selfemployeed,72300,4
6249,720376008,41,F,3,Graduate,Married,TX,91750,yes,yes,yes,cellular,Govt,20630,5
6250,720377433,47,M,2,Graduate,Married,NY,91750,no,no,no,cellular,Retirees,70048,5
6251,720379533,35,F,3,Unknown,Single,NY,91750,yes,no,no,cellular,Selfemployeed,21036,5
6252,720384633,42,F,1,High School,Married,FL,91750,yes,no,no,cellular,Blue-collar,37026,5
6253,720385608,46,M,2,Graduate,Single,TX,91750,yes,yes,no,cellular,Businessman,161669,4
6254,720389283,57,M,2,Unknown,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,89310,4
6255,720392433,54,F,3,Graduate,Single,CA,91750,no,no,no,unknown,Govt,17365,5
6256,720398958,41,F,5,High School,Married,NY,91750,no,yes,no,cellular,Selfemployeed,58258,5
6257,720401658,51,F,1,Graduate,Married,TX,91750,no,yes,no,unknown,White-collar,19657,4
6258,720403008,56,M,3,High School,Married,NY,91750,no,yes,no,cellular,Selfemployeed,85405,3
6259,720406233,56,F,1,High School,Married,TX,91750,no,yes,no,unknown,Businessman,15454,5
6260,720408708,67,M,0,Graduate,Married,NY,91750,no,no,no,cellular,Govt,50508,4
6261,720409608,39,F,3,Graduate,Married,FL,91750,yes,yes,no,unknown,Selfemployeed,14975,4
6262,720411183,35,F,3,Graduate,Single,TX,91750,no,yes,no,unknown,Blue-collar,34341,4
6263,720412308,45,M,5,Graduate,Married,TX,91750,yes,no,no,cellular,Govt,105595,5
6264,720413658,39,F,3,High School,Married,FL,91750,no,no,yes,cellular,Businessman,199942,4
6265,720414558,41,M,3,High School,Married,TX,91750,no,no,no,cellular,Govt,79829,5
6266,720415833,46,M,0,Graduate,Single,CA,90025,no,no,no,telephone,Businessman,183271,4
6267,720418383,46,M,3,Unknown,Single,TX,91750,yes,no,yes,telephone,White-collar,81387,4
6268,720419358,38,M,2,High School,Single,NY,91750,no,no,no,cellular,Selfemployeed,68239,4
6269,720422358,44,M,3,High School,Married,FL,91750,yes,no,no,cellular,White-collar,104014,3
6270,720424608,50,F,3,Uneducated,Married,NY,91750,no,yes,no,cellular,Selfemployeed,12150,4
6271,720425508,59,M,0,Unknown,Unknown,FL,91750,no,yes,no,cellular,Businessman,116337,5
6272,720426708,33,F,1,High School,Married,TX,91750,no,no,no,cellular,Selfemployeed,2565,5
6273,720427683,36,F,3,Unknown,Married,FL,91750,no,no,no,unknown,Blue-collar,22948,4
6274,720430083,49,F,2,Unknown,Single,NY,91750,no,yes,no,cellular,Govt,45150,4
6275,720431433,37,F,2,High School,Single,FL,91750,yes,no,no,cellular,Blue-collar,13307,5
6276,720432858,44,F,3,Graduate,Married,CA,91750,no,yes,no,telephone,Retirees,37713,3
6277,720436008,51,F,3,Graduate,Single,CA,91750,yes,no,yes,cellular,Businessman,53335,5
6278,720437358,44,F,2,Post-Graduate,Married,NY,91750,yes,no,no,unknown,Govt,39222,3
6279,720439533,54,M,0,High School,Single,NY,91750,no,no,no,cellular,Govt,86985,4
6280,720440583,39,F,2,Graduate,Married,CA,91750,yes,yes,no,cellular,White-collar,18620,3
6281,720443358,46,M,3,Graduate,Married,FL,91750,yes,no,no,cellular,Selfemployeed,101393,5
6282,720444408,52,F,2,Graduate,Married,NJ,91750,yes,yes,no,cellular,Blue-collar,30135,5
6283,720445533,34,F,2,Unknown,Single,NJ,91750,yes,no,no,unknown,Selfemployeed,11114,4
6284,720446508,44,F,3,Uneducated,Single,NY,91750,yes,yes,no,cellular,Businessman,31413,5
6285,720449208,36,M,3,Graduate,Single,CA,91750,no,yes,no,telephone,Businessman,76929,5
6286,720450108,38,F,2,Uneducated,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,14975,4
6287,720452508,49,F,2,Doctorate,Married,NY,91750,no,yes,no,cellular,Blue-collar,43625,5
6288,720454158,46,F,2,Graduate,Unknown,FL,91750,no,yes,no,cellular,Govt,32915,4
6289,720457608,32,M,1,Unknown,Married,FL,91750,yes,no,no,cellular,Retirees,57021,3
6290,720458883,40,F,2,Graduate,Married,TX,91750,yes,no,no,unknown,Businessman,172584,4
6291,720460083,50,F,4,Uneducated,Single,CA,91750,no,no,no,cellular,Businessman,23366,3
6292,720462633,34,F,3,Graduate,Single,TX,91750,no,yes,no,unknown,Selfemployeed,16520,5
6293,720463833,48,M,3,Unknown,Single,TX,91750,yes,yes,no,cellular,Businessman,90148,4
6294,720466383,30,F,0,High School,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,9535,3
6295,720467583,54,F,3,Graduate,Single,NV,91750,no,yes,no,cellular,Businessman,34567,5
6296,720470133,44,M,4,Unknown,Single,NJ,91750,no,yes,no,cellular,Retirees,69275,5
6297,720471108,49,M,3,High School,Married,FL,91750,no,no,no,cellular,Businessman,119902,3
6298,720473433,50,M,2,Graduate,Married,FL,91750,yes,yes,no,cellular,Govt,87179,5
6299,720474408,55,M,3,Uneducated,Single,NY,91750,no,yes,no,telephone,Blue-collar,114260,5
6300,720475233,32,M,0,Graduate,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,14975,5
6301,720476733,40,F,5,Unknown,Single,CA,91750,no,no,no,cellular,Selfemployeed,5525,5
6302,720479058,53,F,1,Uneducated,Married,NY,91750,no,no,no,cellular,Govt,59625,4
6303,720480183,57,M,3,Doctorate,Married,NY,91750,yes,no,no,cellular,Blue-collar,83009,5
6304,720482583,59,M,1,Unknown,Married,CA,91750,no,no,yes,cellular,White-collar,70220,4
6305,720484908,32,F,0,High School,Single,TX,91750,no,no,no,telephone,Selfemployeed,14975,5
6306,720486408,39,M,3,High School,Single,CA,91750,no,no,no,telephone,Businessman,62469,4
6307,720487308,37,F,4,Graduate,Married,NJ,91750,no,yes,yes,telephone,Businessman,52789,5
6308,720491958,27,M,1,Graduate,Single,TX,91750,no,no,no,cellular,Blue-collar,56933,5
6309,720494058,53,M,3,Graduate,Single,TX,91750,no,yes,no,cellular,Businessman,78084,5
6310,720496158,42,F,2,Doctorate,Single,CA,91750,yes,no,no,cellular,White-collar,48111,4
6311,720497958,54,F,1,Graduate,Married,CA,91750,no,yes,no,unknown,Retirees,16049,4
6312,720503508,49,M,3,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,96192,4
6313,720504633,33,F,0,Graduate,Married,NJ,91750,yes,no,no,cellular,Selfemployeed,5225,3
6314,720507108,64,M,1,Graduate,Single,TX,91750,yes,yes,yes,unknown,Govt,25889,5
6315,720508233,59,F,2,Uneducated,Married,NY,91750,no,no,no,unknown,Selfemployeed,18047,4
6316,720509433,60,F,0,Graduate,Single,NY,91750,no,no,no,cellular,Selfemployeed,41915,5
6317,720510333,52,M,2,Post-Graduate,Married,FL,91750,no,no,no,cellular,Businessman,69168,3
6318,720511608,48,F,2,Uneducated,Unknown,FL,91750,no,no,no,cellular,Retirees,19744,4
6319,720512433,56,M,4,High School,Single,TX,91750,no,yes,no,cellular,Govt,105479,3
6320,720513333,53,M,3,High School,Single,CA,91750,yes,no,no,unknown,Blue-collar,82768,5
6321,720515883,46,F,5,High School,Married,TX,91750,no,no,no,cellular,Businessman,234476,5
6322,720518283,54,M,2,Unknown,Married,CA,91750,no,yes,no,cellular,White-collar,99794,4
6323,720519333,40,F,3,Uneducated,Single,CA,91750,no,yes,no,cellular,Selfemployeed,30375,4
6324,720520308,57,F,1,Unknown,Married,NY,91750,yes,no,no,unknown,Govt,27287,5
6325,720521808,26,M,0,High School,Single,CA,91750,no,no,no,cellular,Selfemployeed,14975,5
6326,720522633,41,M,3,Graduate,Single,FL,91750,no,yes,no,cellular,Businessman,111478,5
6327,720527058,57,F,3,Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,58436,4
6328,720529308,60,F,1,Unknown,Married,NY,91750,no,no,no,cellular,Selfemployeed,16162,5
6329,720531633,49,F,0,Post-Graduate,Single,TX,91750,no,yes,yes,unknown,Blue-collar,31321,4
6330,720532908,63,F,0,Unknown,Married,NJ,91750,no,no,no,cellular,Blue-collar,33970,3
6331,720535008,41,M,3,Graduate,Married,TX,91750,no,no,no,unknown,Businessman,140202,4
6332,720537633,53,M,2,Unknown,Married,FL,91750,yes,yes,no,cellular,Blue-collar,87680,4
6333,720539583,47,M,2,Graduate,Married,NJ,91750,yes,no,no,cellular,White-collar,151630,5
6334,720540708,34,F,3,Post-Graduate,Single,FL,91750,no,yes,no,unknown,Selfemployeed,9535,5
6335,720541758,58,F,2,High School,Single,TX,91750,no,no,no,cellular,White-collar,40896,4
6336,720547533,33,M,2,Graduate,Married,NY,91750,yes,no,no,cellular,Retirees,58545,4
6337,720551733,34,F,3,Graduate,Married,TX,91750,yes,no,yes,telephone,Selfemployeed,30999,4
6338,720553158,36,M,1,Uneducated,Single,NJ,91750,yes,yes,no,cellular,White-collar,89561,5
6339,720555483,42,F,4,Graduate,Married,FL,91750,no,no,no,cellular,Selfemployeed,50295,5
6340,720557883,40,F,3,Post-Graduate,Single,TX,91750,no,no,no,unknown,Businessman,207814,5
6341,720559908,41,M,4,Uneducated,Single,IA,91750,no,no,no,cellular,Businessman,84531,4
6342,720562008,62,F,0,High School,Single,CA,91750,no,yes,no,telephone,White-collar,32203,3
6343,720563058,38,M,1,High School,Single,TX,91750,yes,no,no,cellular,Businessman,52603,5
6344,720563958,49,M,0,Uneducated,Married,NY,91750,no,yes,no,cellular,Govt,62941,4
6345,720565458,43,M,2,Graduate,Single,TX,91750,no,no,no,cellular,Selfemployeed,100919,4
6346,720568083,51,F,3,Graduate,Single,CA,91750,no,no,no,cellular,Retirees,27302,4
6347,720570333,42,M,5,Unknown,Married,NY,91750,yes,yes,no,cellular,Blue-collar,78265,4
6348,720572508,41,F,2,Post-Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,5525,4
6349,720575058,50,F,3,Unknown,Single,NY,91750,no,no,no,cellular,Govt,55619,4
6350,720578058,54,F,2,Graduate,Married,NJ,91750,no,yes,no,cellular,Selfemployeed,50312,4
6351,720580383,54,F,4,Unknown,Married,CA,91750,yes,yes,no,unknown,Govt,39669,4
6352,720582558,36,M,3,High School,Married,MI,91750,yes,yes,no,unknown,Businessman,93503,4
6353,720585183,52,F,3,Graduate,Married,CA,91750,yes,no,no,unknown,Businessman,39968,4
6354,720589008,37,F,4,High School,Single,NJ,91750,no,no,no,cellular,White-collar,57623,4
6355,720590058,43,F,3,Unknown,Married,CA,91750,yes,no,no,cellular,Govt,32905,4
6356,720592533,43,F,3,Unknown,Married,NY,91750,no,yes,no,cellular,Blue-collar,29350,4
6357,720593583,46,M,3,High School,Married,NY,91750,yes,no,no,cellular,Businessman,94626,4
6358,720595083,46,M,2,High School,Married,TX,91750,no,no,no,cellular,Govt,67048,4
6359,720597108,51,M,3,Doctorate,Single,TX,91750,yes,no,yes,cellular,Blue-collar,113288,4
6360,720598308,42,F,3,Uneducated,Married,CA,91750,yes,yes,no,unknown,Selfemployeed,14975,3
6361,720599658,44,M,3,Graduate,Unknown,TX,91750,no,no,no,cellular,Govt,93179,4
6362,720600858,49,F,3,Graduate,Single,NY,91750,no,no,yes,cellular,Govt,40549,4
